timestamp,board_id,temperature,light,fan_speed,humidity,status
2025-07-21T22:49:12.981857,1,19.07,1023,2478,65.09,0
2025-07-21T22:49:13.518243,1,19.05,1022,2478,65.08,0
2025-07-21T22:49:13.518354,1,19.05,1022,2478,65.08,0
2025-07-21T22:49:13.958148,1,19.05,1022,2478,65.08,0
2025-07-21T22:49:13.958309,1,19.05,1022,2478,65.08,0
2025-07-21T22:49:14.448312,1,19.08,1023,2478,65.17,0
2025-07-21T22:49:14.448432,1,19.08,1023,2478,65.17,0
2025-07-21T22:49:14.985071,1,19.08,1023,2419,65.17,0
2025-07-21T22:49:14.985218,1,19.08,1023,2419,65.17,0
2025-07-21T22:49:15.471704,1,18.99,1022,2419,65.14,0
2025-07-21T22:49:15.471844,1,18.99,1022,2419,65.14,0
2025-07-21T22:49:15.958383,1,18.99,1022,2478,65.14,0
2025-07-21T22:49:15.958509,1,18.99,1022,2478,65.14,0
2025-07-21T22:49:16.441838,1,19.0,1023,2478,65.19,0
2025-07-21T22:49:16.441972,1,19.0,1023,2478,65.19,0
2025-07-21T22:49:16.981882,1,19.0,1023,2478,65.19,0
2025-07-21T22:49:16.982059,1,19.0,1023,2478,65.19,0
2025-07-21T22:49:17.518402,1,18.97,1023,2478,65.13,0
2025-07-21T22:49:17.518542,1,18.97,1023,2478,65.13,0
2025-07-21T22:49:17.955012,1,18.97,1023,2478,65.13,0
2025-07-21T22:49:17.955147,1,18.97,1023,2478,65.13,0
2025-07-21T22:49:18.441784,1,19.01,1024,2478,65.11,0
2025-07-21T22:49:18.441927,1,19.01,1024,2478,65.11,0
2025-07-21T22:49:18.981845,1,19.01,1024,2419,65.11,0
2025-07-21T22:49:18.981985,1,19.01,1024,2419,65.11,0
2025-07-21T22:49:19.465124,1,18.99,1023,2419,65.12,0
2025-07-21T22:49:19.465246,1,18.99,1023,2419,65.12,0
2025-07-21T22:49:19.958386,1,18.99,1023,2478,65.12,0
2025-07-21T22:49:19.958507,1,18.99,1023,2478,65.12,0
2025-07-21T22:49:20.444995,1,19.05,1023,2478,65.21,0
2025-07-21T22:49:20.445073,1,19.05,1023,2478,65.21,0
2025-07-21T22:49:20.978475,1,19.05,1023,2478,65.21,0
2025-07-21T22:49:20.978643,1,19.05,1023,2478,65.21,0
2025-07-21T22:49:21.465227,1,18.97,1022,2478,65.17,0
2025-07-21T22:49:21.465378,1,18.97,1022,2478,65.17,0
2025-07-21T22:49:21.951749,1,18.97,1022,2478,65.17,0
2025-07-21T22:49:21.951907,1,18.97,1022,2478,65.17,0
2025-07-21T22:49:22.488426,1,19.01,1023,2478,65.18,0
2025-07-21T22:49:22.488563,1,19.01,1023,2478,65.18,0
2025-07-21T22:49:23.025086,1,19.01,1023,2419,65.18,0
2025-07-21T22:49:23.025288,1,19.01,1023,2419,65.18,0
2025-07-21T22:49:23.511838,1,18.98,1021,2419,65.23,0
2025-07-21T22:49:23.511977,1,18.98,1021,2419,65.23,0
2025-07-21T22:49:23.951841,1,18.98,1021,2478,65.23,0
2025-07-21T22:49:23.951975,1,18.98,1021,2478,65.23,0
2025-07-21T22:49:24.438459,1,18.99,1023,2478,65.17,0
2025-07-21T22:49:24.438580,1,18.99,1023,2478,65.17,0
2025-07-21T22:49:24.974923,1,18.99,1023,2478,65.17,0
2025-07-21T22:49:24.975061,1,18.99,1023,2478,65.17,0
2025-07-21T22:49:25.461686,1,18.92,1022,2478,65.22,0
2025-07-21T22:49:25.461802,1,18.92,1022,2478,65.22,0
2025-07-21T22:49:25.998581,1,18.92,1022,2478,65.22,0
2025-07-21T22:49:25.998723,1,18.92,1022,2478,65.22,0
2025-07-21T22:49:26.438386,1,18.96,1023,2478,65.15,0
2025-07-21T22:49:26.485003,1,18.96,1023,2478,65.15,0
2025-07-21T22:49:26.975218,1,18.96,1023,2419,65.15,0
2025-07-21T22:49:26.975361,1,18.96,1023,2419,65.15,0
2025-07-21T22:49:27.508515,1,19.04,1024,2419,65.25,0
2025-07-21T22:49:27.508677,1,19.04,1024,2419,65.25,0
2025-07-21T22:49:27.948536,1,19.04,1024,2478,65.25,0
2025-07-21T22:49:27.948675,1,19.04,1024,2478,65.25,0
2025-07-21T22:49:28.435508,1,18.97,1023,2478,65.25,0
2025-07-21T22:49:28.435656,1,18.97,1023,2478,65.25,0
2025-07-21T22:49:28.971772,1,18.97,1023,2478,65.25,0
2025-07-21T22:49:28.971931,1,18.97,1023,2478,65.25,0
2025-07-21T22:49:29.458550,1,18.98,1023,2478,65.26,0
2025-07-21T22:49:29.458703,1,18.98,1023,2478,65.26,0
2025-07-21T22:49:29.995211,1,18.98,1023,2419,65.26,0
2025-07-21T22:49:29.995353,1,18.98,1023,2419,65.26,0
2025-07-21T22:49:30.485161,1,18.99,1512,2419,65.31,0
2025-07-21T22:49:30.485316,1,18.99,1512,2419,65.31,0
2025-07-21T22:49:31.018652,1,18.99,1512,4189,65.31,0
2025-07-21T22:49:31.018813,1,18.99,1512,4189,65.31,0
2025-07-21T22:49:31.458452,1,18.96,1729,4189,65.3,0
2025-07-21T22:49:31.458571,1,18.96,1729,4189,65.3,0
2025-07-21T22:49:31.945169,1,18.96,1729,6195,65.3,0
2025-07-21T22:49:31.945301,1,18.96,1729,6195,65.3,0
2025-07-21T22:49:32.484942,1,18.93,1729,6195,65.28,0
2025-07-21T22:49:32.485073,1,18.93,1729,6195,65.28,0
2025-07-21T22:49:32.971865,1,18.93,1729,6313,65.28,0
2025-07-21T22:49:32.972006,1,18.93,1729,6313,65.28,0
2025-07-21T22:49:33.458333,1,18.9,1728,6313,65.32,0
2025-07-21T22:49:33.458459,1,18.9,1728,6313,65.32,0
2025-07-21T22:49:33.945046,1,18.9,1728,6313,65.32,0
2025-07-21T22:49:33.945172,1,18.9,1728,6313,65.32,0
2025-07-21T22:49:34.481719,1,18.92,1727,6313,65.27,0
2025-07-21T22:49:34.481831,1,18.92,1727,6313,65.27,0
2025-07-21T22:49:34.968442,1,18.92,1727,6313,65.27,0
2025-07-21T22:49:34.968575,1,18.92,1727,6313,65.27,0
2025-07-21T22:49:35.454993,1,18.89,1727,6313,65.35,0
2025-07-21T22:49:35.455117,1,18.89,1727,6313,65.35,0
2025-07-21T22:49:35.944849,1,18.89,1727,6313,65.35,0
2025-07-21T22:49:35.944975,1,18.89,1727,6313,65.35,0
2025-07-21T22:49:36.481902,1,18.92,1727,6313,65.36,0
2025-07-21T22:49:36.482058,1,18.92,1727,6313,65.36,0
2025-07-21T22:49:36.968353,1,18.92,1727,6313,65.36,0
2025-07-21T22:49:36.968488,1,18.92,1727,6313,65.36,0
2025-07-21T22:49:37.455312,1,18.89,1727,6313,65.39,0
2025-07-21T22:49:37.455474,1,18.89,1727,6313,65.39,0
2025-07-21T22:49:37.991747,1,18.89,1727,6313,65.39,0
2025-07-21T22:49:37.991884,1,18.89,1727,6313,65.39,0
2025-07-21T22:49:38.481813,1,18.83,1727,6313,65.3,0
2025-07-21T22:49:38.481954,1,18.83,1727,6313,65.3,0
2025-07-21T22:49:38.968471,1,18.83,1727,6254,65.3,0
2025-07-21T22:49:38.968631,1,18.83,1727,6254,65.3,0
2025-07-21T22:49:39.455081,1,18.85,1726,6254,65.44,0
2025-07-21T22:49:39.455211,1,18.85,1726,6254,65.44,0
2025-07-21T22:49:39.945068,1,18.85,1726,6313,65.44,0
2025-07-21T22:49:39.945192,1,18.85,1726,6313,65.44,0
2025-07-21T22:49:40.525132,1,18.92,1726,6313,65.46,0
2025-07-21T22:49:40.525272,1,18.92,1726,6313,65.46,0
2025-07-21T22:49:40.965184,1,18.92,1726,6313,65.46,0
2025-07-21T22:49:40.965326,1,18.92,1726,6313,65.46,0
2025-07-21T22:49:41.451777,1,18.86,1727,6313,65.52,0
2025-07-21T22:49:41.451914,1,18.86,1727,6313,65.52,0
2025-07-21T22:49:41.941768,1,18.86,1727,6313,65.52,0
2025-07-21T22:49:41.941890,1,18.86,1727,6313,65.52,0
2025-07-21T22:49:42.478395,1,18.87,1725,6313,65.51,0
2025-07-21T22:49:42.478537,1,18.87,1725,6313,65.51,0
2025-07-21T22:49:42.968445,1,18.87,1725,6313,65.51,0
2025-07-21T22:49:42.968571,1,18.87,1725,6313,65.51,0
2025-07-21T22:49:43.501946,1,18.75,1726,6313,65.58,0
2025-07-21T22:49:43.502108,1,18.75,1726,6313,65.58,0
2025-07-21T22:49:43.938520,1,18.75,1726,6313,65.58,0
2025-07-21T22:49:43.938649,1,18.75,1726,6313,65.58,0
2025-07-21T22:49:44.475085,1,18.74,1724,6313,65.55,0
2025-07-21T22:49:44.475253,1,18.74,1724,6313,65.55,0
2025-07-21T22:49:44.961910,1,18.74,1724,6313,65.55,0
2025-07-21T22:49:44.962073,1,18.74,1724,6313,65.55,0
2025-07-21T22:49:45.451937,1,18.7,1725,6254,65.57,0
2025-07-21T22:49:45.452084,1,18.7,1725,6254,65.57,0
2025-07-21T22:49:45.941923,1,18.7,1725,6254,65.57,0
2025-07-21T22:49:45.942092,1,18.7,1725,6254,65.57,0
2025-07-21T22:49:46.475187,1,18.78,1724,6313,65.6,0
2025-07-21T22:49:46.475333,1,18.78,1724,6313,65.6,0
2025-07-21T22:49:46.961812,1,18.78,1724,6313,65.6,0
2025-07-21T22:49:46.961974,1,18.78,1724,6313,65.6,0
2025-07-21T22:49:47.448592,1,18.77,1725,6313,65.64,0
2025-07-21T22:49:47.448739,1,18.77,1725,6313,65.64,0
2025-07-21T22:49:47.985142,1,18.77,1725,6313,65.64,0
2025-07-21T22:49:47.985270,1,18.77,1725,6313,65.64,0
2025-07-21T22:49:48.471844,1,18.73,1724,6313,65.65,0
2025-07-21T22:49:48.471997,1,18.73,1724,6313,65.65,0
2025-07-21T22:49:49.008496,1,18.73,1724,6313,65.65,0
2025-07-21T22:49:49.008630,1,18.73,1724,6313,65.65,0
2025-07-21T22:49:49.448482,1,18.7,1725,6313,65.76,0
2025-07-21T22:49:49.448647,1,18.7,1725,6313,65.76,0
2025-07-21T22:49:49.938434,1,18.7,1725,6313,65.76,0
2025-07-21T22:49:50.031826,1,18.7,1725,6313,65.76,0
2025-07-21T22:49:50.471856,1,18.71,1724,6313,65.76,0
2025-07-21T22:49:50.472017,1,18.71,1724,6313,65.76,0
2025-07-21T22:49:50.958608,1,18.71,1724,6313,65.76,0
2025-07-21T22:49:50.958748,1,18.71,1724,6313,65.76,0
2025-07-21T22:49:51.445253,1,18.74,1725,6313,65.81,0
2025-07-21T22:49:51.445390,1,18.74,1725,6313,65.81,0
2025-07-21T22:49:51.981824,1,18.74,1725,6313,65.81,0
2025-07-21T22:49:51.981993,1,18.74,1725,6313,65.81,0
2025-07-21T22:49:52.471849,1,18.67,1725,6254,65.77,0
2025-07-21T22:49:52.471990,1,18.67,1725,6254,65.77,0
2025-07-21T22:49:53.008422,1,18.67,1725,6254,65.77,0
2025-07-21T22:49:53.055026,1,18.67,1725,6254,65.77,0
2025-07-21T22:49:53.445266,1,18.69,1724,6313,65.83,0
2025-07-21T22:49:53.445412,1,18.69,1724,6313,65.83,0
2025-07-21T22:49:54.031710,1,18.69,1724,6313,65.83,0
2025-07-21T22:49:54.031837,1,18.69,1724,6313,65.83,0
2025-07-21T22:49:54.468551,1,18.63,1724,6313,65.88,0
2025-07-21T22:49:54.468702,1,18.63,1724,6313,65.88,0
2025-07-21T22:49:54.958445,1,18.63,1724,6313,65.88,0
2025-07-21T22:49:54.958631,1,18.63,1724,6313,65.88,0
2025-07-21T22:49:55.445063,1,18.69,1724,6313,65.92,0
2025-07-21T22:49:55.445217,1,18.69,1724,6313,65.92,0
2025-07-21T22:49:55.981752,1,18.69,1724,6313,65.92,0
2025-07-21T22:49:55.981897,1,18.69,1724,6313,65.92,0
2025-07-21T22:49:56.468415,1,18.64,1725,6313,65.94,0
2025-07-21T22:49:56.468534,1,18.64,1725,6313,65.94,0
2025-07-21T22:49:56.955091,1,18.64,1725,6313,65.94,0
2025-07-21T22:49:56.955232,1,18.64,1725,6313,65.94,0
2025-07-21T22:49:57.441864,1,18.62,1725,6313,65.89,0
2025-07-21T22:49:57.442017,1,18.62,1725,6313,65.89,0
2025-07-21T22:49:58.028541,1,18.62,1725,6313,65.89,0
2025-07-21T22:49:58.028681,1,18.62,1725,6313,65.89,0
2025-07-21T22:49:58.468163,1,18.63,1724,6313,65.98,0
2025-07-21T22:49:58.468267,1,18.63,1724,6313,65.98,0
2025-07-21T22:49:58.958353,1,18.63,1724,6313,65.98,0
2025-07-21T22:49:58.958436,1,18.63,1724,6313,65.98,0
2025-07-21T22:49:59.441867,1,18.56,1724,6313,66.0,0
2025-07-21T22:49:59.442036,1,18.56,1724,6313,66.0,0
2025-07-21T22:49:59.978520,1,18.56,1724,6313,66.0,0
2025-07-21T22:49:59.978668,1,18.56,1724,6313,66.0,0
2025-07-21T22:50:00.515072,1,18.62,1725,6254,66.1,0
2025-07-21T22:50:00.515224,1,18.62,1725,6254,66.1,0
2025-07-21T22:50:01.001948,1,18.62,1725,6254,66.1,0
2025-07-21T22:50:01.002110,1,18.62,1725,6254,66.1,0
2025-07-21T22:50:01.441936,1,18.65,1724,6313,66.23,0
2025-07-21T22:50:01.442125,1,18.65,1724,6313,66.23,0
2025-07-21T22:50:01.978573,1,18.65,1724,6313,66.23,0
2025-07-21T22:50:01.978778,1,18.65,1724,6313,66.23,0
2025-07-21T22:50:02.465241,1,18.63,1725,6313,66.3,0
2025-07-21T22:50:02.465444,1,18.63,1725,6313,66.3,0
2025-07-21T22:50:02.951976,1,18.63,1725,6313,66.3,0
2025-07-21T22:50:02.952194,1,18.63,1725,6313,66.3,0
2025-07-21T22:50:03.438607,1,18.58,1725,6313,66.41,0
2025-07-21T22:50:03.438804,1,18.58,1725,6313,66.41,0
2025-07-21T22:50:03.978525,1,18.58,1725,6313,66.41,0
2025-07-21T22:50:03.978626,1,18.58,1725,6313,66.41,0
2025-07-21T22:50:04.511893,1,18.58,1725,6313,66.49,0
2025-07-21T22:50:04.512093,1,18.58,1725,6313,66.49,0
2025-07-21T22:50:04.952008,1,18.58,1725,6313,66.49,0
2025-07-21T22:50:04.952196,1,18.58,1725,6313,66.49,0
2025-07-21T22:50:05.441958,1,18.51,1725,6254,66.52,0
2025-07-21T22:50:05.442161,1,18.51,1725,6254,66.52,0
2025-07-21T22:50:05.975345,1,18.51,1725,6254,66.52,0
2025-07-21T22:50:05.975542,1,18.51,1725,6254,66.52,0
2025-07-21T22:50:06.465166,1,18.54,1725,6313,66.49,0
2025-07-21T22:50:06.465372,1,18.54,1725,6313,66.49,0
2025-07-21T22:50:06.948559,1,18.54,1725,6313,66.49,0
2025-07-21T22:50:06.948745,1,18.54,1725,6313,66.49,0
2025-07-21T22:50:07.485220,1,18.58,1726,6313,66.52,0
2025-07-21T22:50:07.485427,1,18.58,1726,6313,66.52,0
2025-07-21T22:50:07.971943,1,18.58,1726,6313,66.52,0
2025-07-21T22:50:07.972135,1,18.58,1726,6313,66.52,0
2025-07-21T22:50:08.461968,1,18.52,1724,6313,66.53,0
2025-07-21T22:50:08.462162,1,18.52,1724,6313,66.53,0
2025-07-21T22:50:08.998375,1,18.52,1724,6313,66.53,0
2025-07-21T22:50:08.998494,1,18.52,1724,6313,66.53,0
2025-07-21T22:50:09.435230,1,18.53,1725,6313,66.52,0
2025-07-21T22:50:09.435410,1,18.53,1725,6313,66.52,0
2025-07-21T22:50:09.971776,1,18.53,1725,6313,66.52,0
2025-07-21T22:50:10.021822,1,18.53,1725,6313,66.52,0
2025-07-21T22:50:10.458589,1,18.49,1724,6254,66.57,0
2025-07-21T22:50:10.458779,1,18.49,1724,6254,66.57,0
2025-07-21T22:50:10.948492,1,18.49,1724,6254,66.57,0
2025-07-21T22:50:10.995078,1,18.49,1724,6254,66.57,0
2025-07-21T22:50:11.485050,1,18.5,1725,6313,66.52,0
2025-07-21T22:50:11.485252,1,18.5,1725,6313,66.52,0
2025-07-21T22:50:11.971938,1,18.5,1725,6313,66.52,0
2025-07-21T22:50:11.972138,1,18.5,1725,6313,66.52,0
2025-07-21T22:50:12.508452,1,18.46,1725,6313,66.54,0
2025-07-21T22:50:12.508633,1,18.46,1725,6313,66.54,0
2025-07-21T22:50:12.945172,1,18.46,1725,6313,66.54,0
2025-07-21T22:50:12.945359,1,18.46,1725,6313,66.54,0
2025-07-21T22:50:13.531748,1,18.5,1725,6313,66.52,0
2025-07-21T22:50:13.531943,1,18.5,1725,6313,66.52,0
2025-07-21T22:50:13.968423,1,18.5,1725,6313,66.52,0
2025-07-21T22:50:13.968556,1,18.5,1725,6313,66.52,0
2025-07-21T22:50:14.458433,1,18.5,1725,6313,66.58,0
2025-07-21T22:50:14.555030,1,18.5,1725,6313,66.58,0
2025-07-21T22:50:14.945097,1,18.5,1725,6313,66.58,0
2025-07-21T22:50:14.945264,1,18.5,1725,6313,66.58,0
2025-07-21T22:50:15.481844,1,18.47,1726,6313,66.63,0
2025-07-21T22:50:15.531645,1,18.47,1726,6313,66.63,0
2025-07-21T22:50:15.968525,1,18.47,1726,6313,66.63,0
2025-07-21T22:50:15.968683,1,18.47,1726,6313,66.63,0
2025-07-21T22:50:16.455124,1,18.48,1726,6313,66.63,0
2025-07-21T22:50:16.455280,1,18.48,1726,6313,66.63,0
2025-07-21T22:50:16.991828,1,18.48,1726,6254,66.63,0
2025-07-21T22:50:16.991970,1,18.48,1726,6254,66.63,0
2025-07-21T22:50:17.478510,1,18.44,1725,6254,66.62,0
2025-07-21T22:50:17.478643,1,18.44,1725,6254,66.62,0
2025-07-21T22:50:17.968571,1,18.44,1725,6313,66.62,0
2025-07-21T22:50:17.968725,1,18.44,1725,6313,66.62,0
2025-07-21T22:50:18.501876,1,18.43,1726,6313,66.65,0
2025-07-21T22:50:18.502013,1,18.43,1726,6313,66.65,0
2025-07-21T22:50:18.941875,1,18.43,1726,6313,66.65,0
2025-07-21T22:50:18.942047,1,18.43,1726,6313,66.65,0
2025-07-21T22:50:19.528535,1,18.49,1725,6313,66.68,0
2025-07-21T22:50:19.528691,1,18.49,1725,6313,66.68,0
2025-07-21T22:50:19.968611,1,18.49,1725,6313,66.68,0
2025-07-21T22:50:19.968763,1,18.49,1725,6313,66.68,0
2025-07-21T22:50:20.458502,1,18.46,1726,6313,66.76,0
2025-07-21T22:50:20.458677,1,18.46,1726,6313,66.76,0
2025-07-21T22:50:20.988382,1,18.46,1726,6313,66.76,0
2025-07-21T22:50:20.988523,1,18.46,1726,6313,66.76,0
2025-07-21T22:50:21.478445,1,18.44,1726,6313,66.68,0
2025-07-21T22:50:21.478612,1,18.44,1726,6313,66.68,0
2025-07-21T22:50:21.965103,1,18.44,1726,6254,66.68,0
2025-07-21T22:50:21.965249,1,18.44,1726,6254,66.68,0
2025-07-21T22:50:22.501953,1,18.41,1742,6254,66.72,0
2025-07-21T22:50:22.502118,1,18.41,1742,6254,66.72,0
2025-07-21T22:50:22.938439,1,18.41,1742,4012,66.72,0
2025-07-21T22:50:22.938662,1,18.41,1742,4012,66.72,0
2025-07-21T22:50:23.475192,1,18.4,1741,4012,66.73,0
2025-07-21T22:50:23.475360,1,18.4,1741,4012,66.73,0
2025-07-21T22:50:23.965201,1,18.4,1741,2301,66.73,0
2025-07-21T22:50:23.965337,1,18.4,1741,2301,66.73,0
2025-07-21T22:50:24.451900,1,18.48,1741,2301,66.76,0
2025-07-21T22:50:24.452034,1,18.48,1741,2301,66.76,0
2025-07-21T22:50:24.938462,1,18.48,1741,1593,66.76,0
2025-07-21T22:50:24.938586,1,18.48,1741,1593,66.76,0
2025-07-21T22:50:25.475274,1,18.48,1740,1593,66.76,0
2025-07-21T22:50:25.475422,1,18.48,1740,1593,66.76,0
2025-07-21T22:50:25.961932,1,18.48,1740,1357,66.76,0
2025-07-21T22:50:25.962113,1,18.48,1740,1357,66.76,0
2025-07-21T22:50:26.498345,1,18.47,1739,1357,66.82,0
2025-07-21T22:50:26.498482,1,18.47,1739,1357,66.82,0
2025-07-21T22:50:26.938498,1,18.47,1739,1298,66.82,0
2025-07-21T22:50:26.938685,1,18.47,1739,1298,66.82,0
2025-07-21T22:50:27.618455,1,18.48,1739,1298,66.84,0
2025-07-21T22:50:27.618648,1,18.48,1739,1298,66.84,0
2025-07-21T22:50:27.961585,1,18.48,1739,1298,66.84,0
2025-07-21T22:50:27.961746,1,18.48,1739,1298,66.84,0
2025-07-21T22:50:28.448433,1,18.46,1739,1298,66.91,0
2025-07-21T22:50:28.448612,1,18.46,1739,1298,66.91,0
2025-07-21T22:50:28.935116,1,18.46,1739,1357,66.91,0
2025-07-21T22:50:28.935262,1,18.46,1739,1357,66.91,0
2025-07-21T22:50:29.471797,1,18.48,1738,1357,66.82,0
2025-07-21T22:50:29.471954,1,18.48,1738,1357,66.82,0
2025-07-21T22:50:29.958397,1,18.48,1738,1298,66.82,0
2025-07-21T22:50:29.958485,1,18.48,1738,1298,66.82,0
2025-07-21T22:50:30.495196,1,18.49,1738,1298,66.86,0
2025-07-21T22:50:30.495347,1,18.49,1738,1298,66.86,0
2025-07-21T22:50:30.935181,1,18.49,1738,1298,66.86,0
2025-07-21T22:50:30.984935,1,18.49,1738,1298,66.86,0
2025-07-21T22:50:31.518456,1,18.49,1738,1298,66.86,0
2025-07-21T22:50:31.518584,1,18.49,1738,1298,66.86,0
2025-07-21T22:50:31.961906,1,18.46,1737,1298,66.84,0
2025-07-21T22:50:31.962051,1,18.46,1737,1298,66.84,0
2025-07-21T22:50:32.445183,1,18.46,1737,1298,66.84,0
2025-07-21T22:50:32.445328,1,18.46,1737,1298,66.84,0
2025-07-21T22:50:32.981930,1,18.46,1737,1357,66.85,0
2025-07-21T22:50:32.982065,1,18.46,1737,1357,66.85,0
2025-07-21T22:50:33.468610,1,18.46,1737,1357,66.85,0
2025-07-21T22:50:33.468760,1,18.46,1737,1357,66.85,0
2025-07-21T22:50:33.961767,1,18.49,1737,1298,66.79,0
2025-07-21T22:50:33.961860,1,18.49,1737,1298,66.79,0
2025-07-21T22:50:34.495254,1,18.49,1737,1298,66.79,0
2025-07-21T22:50:34.495404,1,18.49,1737,1298,66.79,0
2025-07-21T22:50:34.981944,1,18.51,1736,1298,66.83,0
2025-07-21T22:50:34.982103,1,18.51,1736,1298,66.83,0
2025-07-21T22:50:35.518629,1,18.51,1736,1298,66.83,0
2025-07-21T22:50:35.518789,1,18.51,1736,1298,66.83,0
2025-07-21T22:50:35.955204,1,18.51,1737,1357,66.82,0
2025-07-21T22:50:35.955341,1,18.51,1737,1357,66.82,0
2025-07-21T22:50:36.445206,1,18.51,1737,1357,66.82,0
2025-07-21T22:50:36.445357,1,18.51,1737,1357,66.82,0
2025-07-21T22:50:36.978564,1,18.48,1736,1298,66.83,0
2025-07-21T22:50:36.978710,1,18.48,1736,1298,66.83,0
2025-07-21T22:50:37.468525,1,18.48,1736,1298,66.83,0
2025-07-21T22:50:37.468680,1,18.48,1736,1298,66.83,0
2025-07-21T22:50:37.955127,1,18.49,1735,1298,66.82,0
2025-07-21T22:50:37.955261,1,18.49,1735,1298,66.82,0
2025-07-21T22:50:38.491885,1,18.49,1735,1298,66.82,0
2025-07-21T22:50:38.492030,1,18.49,1735,1298,66.82,0
2025-07-21T22:50:38.978579,1,18.48,1736,1357,66.77,0
2025-07-21T22:50:38.978719,1,18.48,1736,1357,66.77,0
2025-07-21T22:50:39.515169,1,18.48,1736,1357,66.77,0
2025-07-21T22:50:39.515306,1,18.48,1736,1357,66.77,0
2025-07-21T22:50:39.955173,1,18.5,1736,1298,66.79,0
2025-07-21T22:50:39.955308,1,18.5,1736,1298,66.79,0
2025-07-21T22:50:40.445273,1,18.5,1736,1298,66.79,0
2025-07-21T22:50:40.445422,1,18.5,1736,1298,66.79,0
2025-07-21T22:50:40.978512,1,18.51,1735,1298,66.77,0
2025-07-21T22:50:40.978644,1,18.51,1735,1298,66.77,0
2025-07-21T22:50:41.468498,1,18.51,1735,1298,66.77,0
2025-07-21T22:50:41.468632,1,18.51,1735,1298,66.77,0
2025-07-21T22:50:41.951841,1,18.5,1735,1298,66.76,0
2025-07-21T22:50:41.951967,1,18.5,1735,1298,66.76,0
2025-07-21T22:50:42.488557,1,18.5,1735,1298,66.76,0
2025-07-21T22:50:42.488707,1,18.5,1735,1298,66.76,0
2025-07-21T22:50:42.975032,1,18.58,1734,1298,66.82,0
2025-07-21T22:50:42.975160,1,18.58,1734,1298,66.82,0
2025-07-21T22:50:43.511577,1,18.58,1734,1357,66.82,0
2025-07-21T22:50:43.511703,1,18.58,1734,1357,66.82,0
2025-07-21T22:50:44.001820,1,18.6,1734,1357,66.85,0
2025-07-21T22:50:44.001956,1,18.6,1734,1357,66.85,0
2025-07-21T22:50:44.438466,1,18.6,1734,1298,66.85,0
2025-07-21T22:50:44.438597,1,18.6,1734,1298,66.85,0
2025-07-21T22:50:45.025131,1,18.51,1734,1298,66.83,0
2025-07-21T22:50:45.025267,1,18.51,1734,1298,66.83,0
2025-07-21T22:50:45.465134,1,18.51,1734,1298,66.83,0
2025-07-21T22:50:45.465287,1,18.51,1734,1298,66.83,0
2025-07-21T22:50:45.951787,1,18.49,1734,1298,66.86,0
2025-07-21T22:50:45.951933,1,18.49,1734,1298,66.86,0
2025-07-21T22:50:46.485195,1,18.49,1734,1357,66.86,0
2025-07-21T22:50:46.485346,1,18.49,1734,1357,66.86,0
2025-07-21T22:50:46.975068,1,18.56,1734,1357,66.83,0
2025-07-21T22:50:46.975198,1,18.56,1734,1357,66.83,0
2025-07-21T22:50:47.511901,1,18.56,1734,1298,66.83,0
2025-07-21T22:50:47.512036,1,18.56,1734,1298,66.83,0
2025-07-21T22:50:47.998613,1,18.55,5,1298,66.86,0
2025-07-21T22:50:47.998766,1,18.55,5,1298,66.86,0
2025-07-21T22:50:48.438949,1,18.55,5,1298,66.86,0
2025-07-21T22:50:48.439108,1,18.55,5,1298,66.86,0
2025-07-21T22:50:49.021840,1,18.55,5,1298,66.83,0
2025-07-21T22:50:49.021975,1,18.55,5,1298,66.83,0
2025-07-21T22:50:49.508500,1,18.55,5,1357,66.83,0
2025-07-21T22:50:49.508656,1,18.55,5,1357,66.83,0
2025-07-21T22:50:49.948420,1,18.62,5,1357,66.88,0
2025-07-21T22:50:49.948574,1,18.62,5,1357,66.88,0
2025-07-21T22:50:50.485261,1,18.62,5,1357,66.88,0
2025-07-21T22:50:50.485442,1,18.62,5,1357,66.88,0
2025-07-21T22:50:50.971956,1,18.6,5,1357,66.82,0
2025-07-21T22:50:50.972109,1,18.6,5,1357,66.82,0
2025-07-21T22:50:51.508578,1,18.6,5,1298,66.82,0
2025-07-21T22:50:51.508726,1,18.6,5,1298,66.82,0
2025-07-21T22:50:51.995178,1,18.51,5,1298,66.75,0
2025-07-21T22:50:51.995327,1,18.51,5,1298,66.75,0
2025-07-21T22:50:52.531991,1,18.51,5,1357,66.75,0
2025-07-21T22:50:52.532176,1,18.51,5,1357,66.75,0
2025-07-21T22:50:53.018656,1,18.61,5,1357,66.73,0
2025-07-21T22:50:53.018805,1,18.61,5,1357,66.73,0
2025-07-21T22:50:53.458535,1,18.61,5,1298,66.73,0
2025-07-21T22:50:53.458684,1,18.61,5,1298,66.73,0
2025-07-21T22:50:53.945284,1,18.5,5,1298,66.79,0
2025-07-21T22:50:53.945438,1,18.5,5,1298,66.79,0
2025-07-21T22:50:54.481951,1,18.5,5,1357,66.79,0
2025-07-21T22:50:54.482108,1,18.5,5,1357,66.79,0
2025-07-21T22:50:54.968602,1,18.54,5,1357,66.75,0
2025-07-21T22:50:54.968757,1,18.54,5,1357,66.75,0
2025-07-21T22:50:55.455219,1,18.54,5,1298,66.75,0
2025-07-21T22:50:55.455357,1,18.54,5,1298,66.75,0
